Date,Invoice ID,Store City,Product Category,Product Name,Quantity Sold,Unit Price,Discount %,Revenue,Profit
2024-05-09,INV12408,Delhi,Electronics,Camera,13,4826.17,17.44,51798.32,12003.28
2024-06-03,INV75250,Delhi,Fashion,Dress,5,107.55,28.98,381.91,55.26
2024-01-22,INV78257,Kolkata,Grocery,Wheat,14,1544.81,12.96,18824.44,2928.74
2025-04-15,INV75965,Hyderabad,Home Appliances,Refrigerator,2,1596.9,5.23,3026.76,507.91
2024-03-31,INV92379,Kolkata,Fashion,Shoes,4,2467.27,19.58,7936.71,589.39
2024-02-10,INV47718,Kolkata,Home Appliances,Mixer,4,4870.05,11.91,17160.11,2913.75
2024-02-19,INV12559,Ahmedabad,Fashion,Shoes,14,977.23,26.75,10021.49,515.91
2025-09-05,INV95793,Pune,Grocery,Milk,9,4964.87,11.87,39379.86,6888.0
2024-09-29,INV74467,Ahmedabad,Electronics,Laptop,19,1144.12,0.84,21555.68,5301.03
2024-04-07,INV39771,Pune,Grocery,Wheat,7,2160.09,3.93,14526.39,2757.07
2025-07-03,INV88373,Chennai,Home Appliances,Refrigerator,15,741.87,17.5,9180.64,2267.64
2024-07-17,INV80228,Chennai,Electronics,Headphones,9,4353.82,2.17,38334.08,8631.96
2024-08-01,INV76448,Kolkata,Home Appliances,Refrigerator,19,1582.92,8.91,27395.75,3045.33
2025-01-21,INV83624,Ahmedabad,Electronics,Smartwatch,5,120.64,27.12,439.61,25.88
2025-04-22,INV28697,Chennai,Fashion,Jacket,1,3289.58,15.83,2768.84,265.26
2024-10-13,INV97146,Hyderabad,Grocery,Sugar,11,3377.52,28.53,26553.05,3906.53
2025-10-13,INV48754,Hyderabad,Fashion,Shoes,8,1304.86,27.57,7560.88,1391.12
2025-07-28,INV47872,Kolkata,Grocery,Wheat,14,2228.65,7.59,28832.94,5382.31
2024-08-16,INV67761,Mumbai,Home Appliances,AC,2,3815.38,1.45,7520.11,934.93
2025-01-22,INV98879,Delhi,Home Appliances,Microwave,15,842.37,2.93,12265.33,1891.28
2024-02-01,INV44618,Ahmedabad,Grocery,Spices,8,2635.28,15.49,17816.6,3355.12
2024-03-05,INV00387,Delhi,Electronics,Laptop,13,2922.08,26.64,27867.29,4032.62
2025-05-09,INV86371,Chennai,Fashion,Shoes,17,3695.65,27.76,45385.54,6325.24
2024-09-30,INV47449,Ahmedabad,Fashion,Dress,2,1269.98,4.3,2430.74,392.78
2024-03-07,INV88805,Ahmedabad,Grocery,Spices,12,4166.27,17.74,41126.08,5001.63
2024-11-13,INV38468,Ahmedabad,Grocery,Wheat,6,1583.41,26.19,7012.29,823.12
2025-01-27,INV16770,Ahmedabad,Grocery,Milk,16,4590.25,23.43,56236.07,5548.28
2025-05-24,INV10177,Delhi,Electronics,Laptop,13,3276.73,22.29,33102.51,1806.75
2024-10-07,INV07381,Pune,Home Appliances,Microwave,7,989.41,25.52,5158.39,983.09
2024-02-16,INV25146,Bangalore,Home Appliances,Mixer,8,3550.99,2.39,27728.97,3615.42
2024-10-08,INV45672,Chennai,Grocery,Wheat,11,2908.13,28.01,23029.19,1312.58
2024-05-25,INV10431,Hyderabad,Home Appliances,Mixer,10,4821.57,27.92,34753.88,7035.8
2025-07-06,INV52607,Chennai,Fashion,Shoes,3,2748.92,22.96,6353.3,1455.76
2025-07-01,INV91500,Mumbai,Electronics,Mobile,10,3018.45,9.97,27175.11,1408.79
2025-08-22,INV69083,Pune,Electronics,Mobile,19,4221.46,7.76,73983.62,7911.78
2024-04-29,INV41685,Delhi,Electronics,Laptop,7,97.45,8.52,624.03,46.09
2025-05-14,INV41355,Chennai,Grocery,Sugar,6,987.27,10.84,5281.5,1174.62
2025-02-27,INV44578,Ahmedabad,Home Appliances,Washing Machine,18,2514.79,11.97,39847.85,7972.67
2024-12-06,INV20162,Kolkata,Fashion,Dress,3,3277.27,14.61,8395.38,1746.94
2024-11-15,INV59175,Kolkata,Electronics,Smartwatch,12,4908.97,24.93,44221.97,10274.87
2025-04-21,INV40064,Mumbai,Grocery,Rice,10,564.89,17.21,4676.72,772.83
2024-12-25,INV24622,Pune,Home Appliances,Microwave,2,4106.22,8.28,7532.45,904.95
2024-02-03,INV24699,Bangalore,Fashion,Shoes,10,3304.1,0.47,32885.71,2067.69
2025-01-14,INV74906,Mumbai,Fashion,Dress,5,4083.24,26.65,14975.28,1481.99
2025-01-16,INV11315,Ahmedabad,Grocery,Rice,5,2074.59,15.72,8742.32,672.94
2025-09-26,INV81641,Mumbai,Fashion,Jacket,9,989.0,10.14,7998.44,524.49
2025-05-28,INV40551,Hyderabad,Grocery,Spices,15,3284.49,11.53,43586.82,8043.06
2024-08-10,INV73682,Mumbai,Electronics,Smartwatch,14,2485.1,24.68,26204.88,3438.15
2024-10-06,INV83836,Delhi,Electronics,Mobile,18,4462.15,13.49,69483.71,11114.69
2023-12-21,INV20210,Chennai,Electronics,Mobile,11,1656.53,23.96,13855.88,1276.53
2024-01-09,INV90702,Ahmedabad,Grocery,Milk,2,3056.26,0.01,6111.91,1290.19
2025-01-12,INV14504,Hyderabad,Home Appliances,Mixer,3,1946.16,18.91,4734.42,655.3
2024-09-12,INV89994,Mumbai,Home Appliances,Refrigerator,10,1288.53,21.73,10085.32,1664.13
2025-09-03,INV42742,Chennai,Grocery,Rice,5,4785.17,11.74,21116.96,2830.24
2024-06-19,INV62784,Ahmedabad,Home Appliances,AC,14,3609.9,16.88,42007.68,10288.6
2025-04-21,INV00365,Mumbai,Grocery,Milk,2,3511.93,22.05,5475.1,591.76
2023-11-06,INV19355,Ahmedabad,Fashion,Dress,4,1518.7,16.88,5049.37,504.28
2024-05-18,INV98620,Bangalore,Electronics,Smartwatch,11,3033.51,5.61,31496.63,4989.29
2024-06-30,INV54783,Mumbai,Fashion,Dress,13,1790.06,1.9,22828.64,5643.06
2025-05-03,INV92435,Delhi,Grocery,Sugar,16,2291.29,15.46,30992.91,2376.44
2024-04-23,INV33687,Hyderabad,Home Appliances,Microwave,17,1120.53,14.82,16225.95,3264.71
2025-02-14,INV20620,Kolkata,Grocery,Rice,8,3806.73,3.55,29372.73,3642.02
2024-06-15,INV13830,Kolkata,Home Appliances,AC,3,1779.65,21.16,4209.23,662.83
2025-08-25,INV75293,Bangalore,Grocery,Sugar,6,3199.92,19.8,15398.02,1659.78
2025-05-21,INV89399,Delhi,Home Appliances,Mixer,19,4370.72,12.28,72845.92,6112.07
2025-06-04,INV71383,Hyderabad,Fashion,T-Shirt,19,4170.31,20.03,63364.94,11605.69
2025-03-26,INV98030,Mumbai,Electronics,Camera,2,3430.0,26.92,5013.29,584.12
2025-10-19,INV20165,Mumbai,Electronics,Laptop,10,1777.96,3.96,17075.53,1286.2
2025-07-06,INV79298,Hyderabad,Home Appliances,Refrigerator,9,4664.73,26.29,30945.35,3523.96
2025-07-26,INV94850,Kolkata,Grocery,Rice,4,1610.18,26.26,4749.39,567.24
2023-11-17,INV52344,Kolkata,Electronics,Camera,3,1203.51,27.89,2603.55,581.85
2024-11-29,INV73484,Ahmedabad,Electronics,Laptop,4,4076.05,2.96,15821.6,1011.29
2024-09-30,INV98079,Mumbai,Home Appliances,Mixer,14,2734.85,6.67,35734.1,2836.74
2025-02-14,INV29049,Hyderabad,Fashion,Jeans,14,3231.45,13.74,39024.28,8699.9
2025-07-13,INV18827,Chennai,Grocery,Rice,18,4795.78,8.31,79150.51,17783.05
2025-10-27,INV47746,Kolkata,Electronics,Headphones,6,448.19,4.7,2562.75,256.22
2024-08-31,INV31428,Chennai,Home Appliances,Mixer,17,4905.71,19.35,67259.74,15125.2
2025-03-27,INV69024,Bangalore,Electronics,Mobile,17,58.54,2.93,966.02,67.92
2024-06-24,INV97204,Mumbai,Electronics,Headphones,5,4478.83,27.86,16155.14,3960.9
2024-11-03,INV66105,Ahmedabad,Home Appliances,Microwave,8,4421.42,13.98,30426.44,2792.58
2025-09-06,INV22813,Hyderabad,Home Appliances,AC,9,3805.44,2.93,33245.47,1929.86
2024-07-27,INV18218,Bangalore,Fashion,Jeans,12,531.41,25.67,4739.96,692.02
2024-03-10,INV57479,Ahmedabad,Home Appliances,Refrigerator,15,4584.16,8.94,62615.04,15025.1
2025-10-30,INV51207,Delhi,Home Appliances,Washing Machine,7,600.74,27.04,3068.1,485.26
2025-09-26,INV41700,Mumbai,Home Appliances,Refrigerator,11,4183.02,10.76,41062.2,5790.04
2025-01-24,INV18474,Delhi,Grocery,Milk,13,900.58,10.74,10450.15,925.75
2024-09-25,INV47260,Pune,Fashion,Dress,15,2470.64,23.94,28187.53,4616.95
2024-07-09,INV76969,Hyderabad,Home Appliances,Refrigerator,7,3462.23,20.03,19381.22,2711.27
2025-10-23,INV62690,Ahmedabad,Electronics,Laptop,13,3900.17,7.36,46970.53,9563.5
2025-01-18,INV38246,Kolkata,Electronics,Mobile,1,3912.12,22.68,3024.85,643.47
2025-05-02,INV35713,Chennai,Electronics,Laptop,18,3538.94,4.66,60732.46,10929.3
2025-01-11,INV73478,Kolkata,Fashion,Jeans,15,2516.15,26.78,27634.88,5831.49
2024-12-11,INV02747,Kolkata,Fashion,T-Shirt,12,4103.33,16.91,40913.48,6343.38
2025-05-05,INV31024,Ahmedabad,Home Appliances,Refrigerator,19,291.77,26.34,4083.44,269.37
2024-06-25,INV08333,Chennai,Home Appliances,Washing Machine,2,1882.31,25.24,2814.43,626.95
2025-10-04,INV18804,Mumbai,Home Appliances,Washing Machine,18,704.8,3.42,12252.53,1202.0
2024-11-10,INV86220,Pune,Electronics,Laptop,6,2486.67,26.95,10899.07,960.1
2025-05-26,INV33417,Pune,Home Appliances,Refrigerator,19,3563.66,20.31,53957.73,9032.8
2024-12-28,INV23985,Delhi,Fashion,Shoes,15,4234.18,20.89,50244.9,10262.55
2025-08-24,INV74226,Pune,Fashion,Dress,19,516.85,12.84,8559.24,2111.15
2024-06-23,INV24611,Hyderabad,Home Appliances,Washing Machine,19,4762.69,23.7,69044.72,12560.57
2025-03-05,INV65296,Hyderabad,Fashion,T-Shirt,19,4946.82,23.09,72287.39,17523.55
2025-09-27,INV41251,Pune,Home Appliances,Washing Machine,11,3814.48,15.7,35371.67,8306.95
2024-07-23,INV98278,Ahmedabad,Grocery,Wheat,19,3381.4,9.14,58374.46,3334.7
2024-05-05,INV93817,Mumbai,Electronics,Smartwatch,15,1734.64,17.91,21359.49,5018.93
2024-01-19,INV20630,Mumbai,Grocery,Rice,3,1555.15,0.26,4653.32,1008.47
2025-10-17,INV18486,Pune,Home Appliances,AC,13,2657.11,27.8,24939.63,1404.67
2025-08-28,INV97220,Ahmedabad,Electronics,Camera,12,1553.09,26.96,13612.52,2296.48
2024-03-05,INV93258,Hyderabad,Fashion,Dress,11,250.48,18.38,2248.86,475.01
2024-09-25,INV72898,Ahmedabad,Electronics,Camera,9,3072.01,6.74,25784.61,4450.69
2024-07-17,INV98914,Bangalore,Home Appliances,Mixer,13,3123.33,29.08,28795.85,2576.01
2025-01-16,INV81326,Mumbai,Grocery,Spices,10,542.33,11.42,4803.96,979.41
2024-04-27,INV16244,Hyderabad,Grocery,Sugar,6,2755.64,2.65,16095.69,4010.58
2025-09-04,INV63493,Kolkata,Electronics,Camera,7,4300.32,27.58,21800.04,2631.48
2024-04-04,INV28602,Ahmedabad,Electronics,Headphones,18,1988.58,24.11,27164.4,6173.55
2024-04-01,INV66643,Hyderabad,Electronics,Mobile,5,4928.01,24.74,18544.1,4614.71
2024-11-18,INV28295,Bangalore,Fashion,T-Shirt,1,2392.41,29.14,1695.26,211.01
2024-07-20,INV33311,Chennai,Home Appliances,Microwave,5,615.9,22.21,2395.54,488.7
2025-06-16,INV91780,Kolkata,Home Appliances,Microwave,9,1254.59,1.2,11155.81,2756.46
2025-03-29,INV50876,Chennai,Grocery,Spices,15,4615.51,1.07,68491.86,13927.46
2025-07-20,INV87205,Bangalore,Electronics,Mobile,6,2599.55,20.75,12360.86,809.71
2024-12-20,INV56500,Delhi,Electronics,Smartwatch,15,2122.39,26.44,23418.45,3796.28
2025-07-18,INV14688,Ahmedabad,Fashion,Shoes,3,4933.41,27.35,10752.37,2080.15
2024-08-29,INV27959,Mumbai,Fashion,Jacket,8,974.9,10.66,6967.81,676.6
2025-04-29,INV99521,Delhi,Electronics,Headphones,9,1627.58,20.31,11673.17,2796.63
2024-10-02,INV11635,Hyderabad,Home Appliances,Microwave,1,2644.35,0.99,2618.17,376.18
2025-05-02,INV40909,Kolkata,Electronics,Headphones,17,3171.51,28.02,38808.5,7817.33
2025-07-23,INV01091,Mumbai,Fashion,Jeans,2,4301.68,6.62,8033.82,649.06
2025-07-29,INV55661,Ahmedabad,Grocery,Milk,5,1580.58,11.24,7014.61,1008.85
2024-06-23,INV17784,Chennai,Fashion,Shoes,3,1835.99,24.79,4142.54,581.73
2024-06-08,INV20269,Hyderabad,Grocery,Rice,16,3221.16,23.19,39586.77,7031.48
2024-01-01,INV82674,Mumbai,Fashion,T-Shirt,13,3243.43,10.05,37927.05,8871.58
2024-03-15,INV60687,Pune,Fashion,Jeans,16,2650.93,20.39,33766.49,6783.89
2025-08-29,INV14272,Ahmedabad,Home Appliances,Refrigerator,4,4565.39,29.05,12956.58,2348.11
2024-11-03,INV23041,Hyderabad,Fashion,Jeans,18,2240.89,16.55,33660.41,2462.01
2025-02-20,INV81498,Ahmedabad,Grocery,Spices,10,3805.31,18.04,31188.32,3725.61
2024-08-15,INV55730,Ahmedabad,Fashion,Jeans,12,3415.03,7.89,37747.01,5110.09
2025-10-28,INV28930,Mumbai,Fashion,Shoes,16,2685.14,25.57,31976.8,3786.66
2024-02-18,INV59643,Kolkata,Electronics,Laptop,13,696.4,5.39,8565.23,775.48
2024-09-15,INV07029,Kolkata,Electronics,Mobile,4,1806.96,29.48,5097.07,439.13
2024-08-11,INV40797,Chennai,Fashion,Jeans,4,2983.87,27.94,8600.71,1936.95
2024-06-23,INV13066,Bangalore,Electronics,Camera,18,627.93,12.46,9894.42,863.94
2024-12-02,INV33508,Ahmedabad,Electronics,Laptop,16,134.88,8.78,1968.6,265.39
2024-10-03,INV61391,Ahmedabad,Home Appliances,Microwave,14,2454.29,25.13,25725.38,2416.36
2024-05-04,INV86959,Hyderabad,Grocery,Sugar,12,379.93,26.95,3330.47,375.0
2024-12-15,INV24052,Bangalore,Home Appliances,Washing Machine,13,4449.24,13.93,49782.99,7627.99
2025-08-05,INV18244,Kolkata,Grocery,Rice,8,3283.63,9.42,23794.5,2104.05
2024-08-28,INV86941,Pune,Electronics,Smartwatch,12,963.45,8.2,10613.37,1398.81
2025-01-21,INV38510,Bangalore,Home Appliances,Mixer,2,1908.21,26.47,2806.21,673.74
2024-04-05,INV64097,Chennai,Grocery,Wheat,13,4120.7,16.39,44789.12,4196.19
2024-06-30,INV56513,Pune,Grocery,Milk,8,3629.55,0.87,28783.78,1572.17
2024-02-06,INV73751,Pune,Home Appliances,AC,9,3955.57,9.91,32072.16,5039.38
2025-02-23,INV33622,Kolkata,Fashion,Jeans,16,772.15,16.59,10304.81,1852.23
2024-11-16,INV38341,Pune,Fashion,Jeans,10,4384.48,3.26,42415.46,8837.12
2025-08-06,INV53377,Delhi,Fashion,Jacket,15,3836.96,12.15,50561.54,11351.27
2025-08-19,INV57903,Delhi,Electronics,Mobile,10,3597.73,3.31,34786.45,7231.27
2024-05-01,INV38801,Pune,Electronics,Headphones,4,4773.45,11.14,16966.75,3662.78
2024-09-26,INV21115,Bangalore,Fashion,Shoes,3,4044.01,18.74,9858.49,1024.04
2024-02-15,INV52704,Hyderabad,Electronics,Mobile,14,3237.79,29.84,31802.87,1666.53
2025-07-09,INV25948,Kolkata,Grocery,Spices,1,2554.73,16.31,2138.05,308.59
2024-03-11,INV75287,Delhi,Home Appliances,Refrigerator,6,2072.86,1.58,12240.65,1959.71
2024-09-22,INV55913,Chennai,Fashion,Jeans,14,2220.17,1.99,30463.84,7354.01
2025-05-18,INV10825,Ahmedabad,Electronics,Smartwatch,16,1760.4,11.16,25023.03,4302.62
2024-10-03,INV30497,Ahmedabad,Grocery,Milk,14,806.61,3.24,10926.66,1715.22
2025-02-27,INV56677,Delhi,Grocery,Wheat,9,3399.85,16.24,25629.43,1376.13
2025-07-02,INV86864,Ahmedabad,Home Appliances,Microwave,6,1818.49,26.73,7994.45,1348.94
2025-08-10,INV68729,Chennai,Fashion,Jeans,4,611.32,13.01,2127.15,300.91
2025-09-08,INV00792,Pune,Electronics,Headphones,9,1032.83,15.8,7826.79,1232.26
2024-09-01,INV73637,Pune,Home Appliances,Washing Machine,16,3819.35,14.93,51985.94,5457.19
2025-01-11,INV28060,Mumbai,Grocery,Sugar,5,4890.41,15.23,20728.0,3325.88
2025-11-02,INV32530,Pune,Grocery,Wheat,14,1161.61,16.12,13641.02,3258.21
2025-07-26,INV66083,Pune,Electronics,Camera,14,4891.27,24.9,51426.81,9349.75
2025-05-14,INV68926,Mumbai,Electronics,Camera,4,4800.77,29.07,13620.74,2385.38
2024-05-10,INV99346,Mumbai,Home Appliances,Refrigerator,2,3885.51,22.19,6046.63,953.12
2025-05-09,INV00054,Kolkata,Electronics,Smartwatch,9,1848.5,18.89,13493.87,2493.23
2025-08-16,INV68841,Bangalore,Electronics,Camera,11,4872.72,11.71,47323.37,10975.85
2025-01-31,INV93520,Pune,Grocery,Spices,6,3103.66,23.38,14268.15,2330.74
2025-07-02,INV61935,Ahmedabad,Grocery,Rice,10,3110.53,3.93,29882.86,3545.16
2024-06-23,INV92497,Ahmedabad,Home Appliances,Refrigerator,19,355.25,29.88,4732.92,603.05
2025-04-15,INV15028,Hyderabad,Home Appliances,Microwave,19,1134.38,14.95,18331.01,3939.76
2025-06-12,INV34849,Hyderabad,Home Appliances,Washing Machine,17,1997.57,3.96,32613.93,4942.21
2025-02-08,INV17490,Delhi,Fashion,T-Shirt,5,4660.9,13.52,20153.73,3707.43
2025-07-07,INV35940,Pune,Electronics,Camera,13,3563.51,15.38,39200.75,9256.93
2024-06-24,INV02512,Bangalore,Electronics,Mobile,16,4439.02,19.97,56840.76,10200.88
2024-11-12,INV91173,Pune,Home Appliances,Washing Machine,2,3432.35,26.75,5028.39,568.76
2024-01-02,INV49128,Bangalore,Electronics,Headphones,15,382.63,21.44,4508.91,859.52
2024-03-13,INV17672,Chennai,Grocery,Sugar,5,2544.99,20.5,10116.34,1695.36
2023-12-12,INV03029,Pune,Grocery,Sugar,8,2898.6,3.7,22330.81,4199.13
2025-04-04,INV62605,Delhi,Electronics,Camera,16,3395.17,12.44,47564.97,3558.78
2023-12-15,INV73990,Hyderabad,Electronics,Laptop,7,3882.37,18.21,22227.73,1212.24
2024-06-05,INV69841,Pune,Fashion,Shoes,1,4103.22,6.01,3856.62,639.6
2025-03-01,INV20121,Mumbai,Electronics,Mobile,15,473.35,26.06,5249.92,555.27
2024-07-02,INV26492,Hyderabad,Electronics,Laptop,14,2366.07,2.79,32200.79,6702.58
2025-04-01,INV46961,Bangalore,Fashion,Shoes,10,2010.8,17.59,16571.0,3875.14
2025-02-28,INV15302,Hyderabad,Home Appliances,AC,4,990.92,19.55,3188.78,178.1
2024-08-23,INV31888,Delhi,Home Appliances,Mixer,4,1422.8,16.53,4750.44,346.51
2025-09-27,INV72083,Delhi,Electronics,Mobile,2,3920.11,7.39,7260.83,1335.66
2025-07-24,INV67721,Hyderabad,Grocery,Rice,13,3385.38,17.67,36233.38,5987.79
2024-02-18,INV51279,Pune,Home Appliances,AC,14,1290.69,6.88,16826.47,1682.16
2024-11-16,INV21680,Bangalore,Fashion,Jacket,14,1960.85,27.8,19820.27,3575.4
2025-05-17,INV73275,Delhi,Fashion,Shoes,19,1812.72,7.23,31951.55,3018.73
2024-07-02,INV08978,Ahmedabad,Grocery,Milk,1,293.49,13.23,254.66,35.76
2024-12-19,INV08083,Chennai,Home Appliances,AC,4,3930.37,9.97,14154.05,2381.68
2025-10-23,INV08429,Ahmedabad,Electronics,Smartwatch,19,4067.22,20.22,61651.73,6064.3
2025-09-24,INV47949,Hyderabad,Home Appliances,Refrigerator,8,1955.04,23.28,11999.25,1635.86
2025-03-10,INV09762,Chennai,Grocery,Sugar,1,4447.34,22.67,3439.13,673.32
2024-04-28,INV97788,Kolkata,Fashion,Shoes,2,3208.0,25.56,4776.07,583.61
2025-10-14,INV14415,Mumbai,Electronics,Smartwatch,11,2752.97,25.25,22636.3,1901.91
2024-10-12,INV75404,Bangalore,Grocery,Rice,1,2416.41,16.47,2018.43,180.88
2025-07-20,INV87941,Mumbai,Fashion,Jacket,6,930.1,1.54,5494.66,1025.26
2024-05-23,INV27881,Ahmedabad,Electronics,Camera,13,1029.97,27.62,9691.4,1340.9
2025-07-16,INV85722,Pune,Fashion,Dress,19,3371.9,28.74,45653.5,9310.0
2024-12-14,INV75196,Bangalore,Electronics,Camera,19,1363.37,1.87,25419.62,1434.33
2024-01-16,INV42876,Ahmedabad,Electronics,Laptop,11,3193.75,27.15,25593.12,4852.33
2025-01-23,INV37418,Ahmedabad,Grocery,Rice,2,3877.04,3.0,7521.46,1701.64
2024-10-27,INV34084,Pune,Fashion,Shoes,10,1863.2,19.36,15024.84,3598.52
2025-05-25,INV26336,Bangalore,Electronics,Camera,10,3064.95,24.22,23226.19,2944.5
2024-07-22,INV66624,Ahmedabad,Electronics,Laptop,9,2103.5,16.04,15894.89,858.94
2024-12-03,INV72227,Mumbai,Fashion,Jacket,3,3599.04,17.48,8909.78,700.86
2023-11-09,INV54145,Mumbai,Electronics,Camera,11,2503.52,26.11,20348.36,4174.92
2025-04-13,INV08061,Chennai,Electronics,Headphones,4,903.19,0.95,3578.44,501.82
2025-09-16,INV00907,Pune,Home Appliances,Microwave,1,113.64,3.3,109.89,13.49
2024-12-14,INV44401,Chennai,Grocery,Milk,18,4019.72,22.6,56002.74,10594.19
2024-09-01,INV14012,Mumbai,Grocery,Rice,1,1909.15,15.09,1621.06,106.12
2025-04-06,INV69688,Hyderabad,Home Appliances,Microwave,14,1427.72,5.41,18906.72,4354.48
2025-08-15,INV33378,Mumbai,Grocery,Rice,8,1949.42,3.57,15038.61,1488.64
2024-03-20,INV63432,Delhi,Home Appliances,AC,6,2263.74,17.1,11259.84,1926.95
2024-12-20,INV31683,Pune,Electronics,Mobile,15,4682.59,28.67,50101.37,11088.5
2025-03-07,INV45269,Pune,Home Appliances,Refrigerator,15,335.53,5.59,4751.61,770.24
2025-06-27,INV48102,Chennai,Fashion,Dress,2,683.68,14.24,1172.65,189.53
2024-10-30,INV69221,Bangalore,Fashion,Jeans,17,4521.54,0.25,76674.01,7156.51
2024-04-13,INV29272,Hyderabad,Fashion,Jacket,5,4477.23,1.72,22001.11,3726.83
2024-12-21,INV78265,Chennai,Fashion,Dress,4,2233.12,10.62,7983.85,755.78
2024-10-11,INV70520,Hyderabad,Fashion,Jeans,3,1075.21,21.35,2536.96,503.53
2024-07-05,INV22773,Mumbai,Home Appliances,Microwave,8,1843.12,19.53,11865.27,2164.73
2024-06-04,INV86179,Pune,Home Appliances,Refrigerator,14,4105.63,21.32,45224.34,11139.74
2024-08-24,INV27111,Mumbai,Fashion,T-Shirt,16,3509.69,29.98,39319.76,7550.51
2024-07-29,INV82920,Kolkata,Electronics,Mobile,5,3538.68,25.52,13178.04,3174.27
2024-03-12,INV65230,Delhi,Electronics,Camera,9,3418.75,7.42,28485.71,4845.26
2025-10-11,INV51085,Chennai,Grocery,Spices,8,3682.61,9.91,26541.31,1994.39
2025-03-11,INV55014,Bangalore,Grocery,Sugar,13,1919.42,26.08,18444.86,2349.7
2024-09-21,INV97997,Bangalore,Grocery,Milk,4,3758.99,9.15,13660.17,3282.54
2024-01-20,INV21396,Pune,Fashion,Dress,16,3850.35,16.88,51206.57,8291.52
2024-02-25,INV02629,Mumbai,Grocery,Milk,19,2630.6,8.32,45822.95,4218.3
2025-05-19,INV99092,Ahmedabad,Electronics,Smartwatch,18,1109.88,16.55,16671.51,4098.37
2025-05-18,INV86647,Kolkata,Home Appliances,Refrigerator,15,1280.32,11.36,17023.13,3636.51
2024-03-02,INV39290,Ahmedabad,Grocery,Milk,8,3202.65,15.65,21611.48,2956.78
2024-04-13,INV57066,Pune,Grocery,Sugar,4,2036.01,23.87,6200.06,1256.88
2024-04-27,INV24492,Bangalore,Grocery,Rice,12,4545.36,16.07,45779.05,10142.81
2025-03-21,INV64140,Chennai,Fashion,Jacket,14,2720.16,25.82,28249.41,1963.96
2025-08-06,INV66532,Hyderabad,Fashion,Jeans,12,4697.47,29.78,39582.76,9572.64
2024-10-10,INV81265,Ahmedabad,Home Appliances,AC,14,1776.87,24.9,18682.01,4269.42
2025-01-13,INV37368,Bangalore,Electronics,Smartwatch,19,4991.08,29.3,67045.18,16248.34
2024-03-22,INV49882,Chennai,Grocery,Spices,13,2108.87,23.54,20961.75,4871.8
2025-06-25,INV73055,Pune,Fashion,Jacket,16,4006.17,8.15,58874.67,3334.52
2024-07-05,INV04115,Kolkata,Grocery,Spices,1,3072.56,29.01,2181.21,401.66
2024-02-02,INV82852,Pune,Electronics,Mobile,9,2849.89,3.85,24661.52,3694.2
2023-12-13,INV33003,Hyderabad,Home Appliances,Washing Machine,10,4685.56,9.52,42394.95,3438.34
2025-04-04,INV78989,Kolkata,Fashion,Dress,19,2076.4,11.88,34764.75,8373.0
2024-02-10,INV86566,Bangalore,Fashion,Jeans,6,3132.37,4.63,17924.05,2175.16
2025-10-30,INV90537,Mumbai,Fashion,Jacket,2,4247.74,27.61,6149.88,859.93
2025-01-18,INV95491,Delhi,Fashion,Jacket,1,2038.46,14.41,1744.72,427.21
2024-10-11,INV51286,Ahmedabad,Grocery,Spices,4,4476.7,25.4,13358.47,1313.47
2025-04-08,INV52451,Hyderabad,Grocery,Milk,14,4817.77,10.47,60386.89,13065.82
2024-11-16,INV42987,Ahmedabad,Home Appliances,AC,9,1940.2,19.62,14035.79,915.38
2024-06-11,INV99849,Chennai,Home Appliances,Microwave,16,1709.16,10.08,24590.03,3897.78
2024-09-02,INV55845,Bangalore,Electronics,Headphones,10,897.85,25.15,6720.41,365.11
2025-03-04,INV71514,Mumbai,Fashion,Dress,7,3361.6,11.09,20921.59,1937.91
2024-11-02,INV53929,Bangalore,Fashion,T-Shirt,6,149.07,16.39,747.82,88.5
2024-11-24,INV76252,Delhi,Electronics,Mobile,17,994.04,27.39,12270.13,1757.36
2025-07-09,INV64001,Delhi,Fashion,T-Shirt,3,130.92,12.96,341.86,41.39
2024-02-28,INV18094,Pune,Home Appliances,Microwave,6,204.79,4.56,1172.71,91.91
2025-09-28,INV94226,Chennai,Home Appliances,Microwave,19,3159.87,13.52,51920.46,3413.88
2024-01-22,INV27583,Kolkata,Grocery,Wheat,12,3372.37,29.38,28578.81,4469.57
2025-07-29,INV85804,Hyderabad,Electronics,Mobile,14,2689.04,14.34,32248.04,5957.76
2024-11-27,INV01170,Pune,Fashion,T-Shirt,8,4138.02,7.94,30475.69,5947.37
2024-01-11,INV46191,Chennai,Fashion,Dress,9,780.41,14.21,6025.62,1254.06
2024-04-15,INV59032,Kolkata,Electronics,Smartwatch,15,3238.55,11.93,42782.86,5762.14
2024-08-29,INV56745,Delhi,Electronics,Camera,4,3482.14,21.22,10972.92,2573.04
2025-04-23,INV32970,Pune,Home Appliances,Mixer,11,4517.49,24.87,37333.89,7218.71
2024-05-20,INV23045,Kolkata,Home Appliances,Washing Machine,1,2635.14,9.58,2382.69,187.96
2024-04-18,INV36379,Delhi,Electronics,Camera,13,1203.35,11.97,13771.02,2851.95
2025-08-31,INV20243,Bangalore,Fashion,Dress,3,806.8,25.34,1807.07,161.11
2025-02-13,INV68466,Pune,Home Appliances,Mixer,7,4283.39,5.33,28385.6,4439.97
